id	locationID	locality	countryCode	occurrenceStatus	establishmentMeans	eventDate
24120	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-06-09/2015-06-14
565280	ISO_3166-2:BE	Belgium	BE	present	native	2016-10-25/2016-10-25
15927	ISO_3166-2:BE	Belgium	BE	present	native	2018-12-04/2018-12-04
25975	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-06-21/2020-06-21
26149	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-06-08/2021-08-12
238098	ISO_3166-2:BE	Belgium	BE	present	native	2016-01-25/2016-01-25
26208	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-07-30/2021-07-04
16162	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1995-09-01/2021-04-02
189125	ISO_3166-2:BE	Belgium	BE	present	native	2017-08-25/2021-09-06
26682	ISO_3166-2:BE	Belgium	BE	present	introduced	1997-09-01/2021-12-15
211763	ISO_3166-2:BE	Belgium	BE	present	introduced	2011-05-15/2011-05-15
20728	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2006-03-02/2020-09-29
187759	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-10-30/2018-05-20
187820	ISO_3166-2:BE	Belgium	BE	present	native	2014-10-16/2017-02-17
13546	ISO_3166-2:BE	Belgium	BE	present	native	2016-10-01/2016-10-01
124070	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2018-06-10/2019-05-05
9976	ISO_3166-2:BE	Belgium	BE	present	native	1986-07-14/2021-09-29
16870	ISO_3166-2:BE	Belgium	BE	present	native	1990-08-26/2018-01-06
27106	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-02-14/2013-02-14
188685	ISO_3166-2:BE	Belgium	BE	present	native	2011-04-10/2019-06-15
18209	ISO_3166-2:BE	Belgium	BE	present	native	2019-03-09/2019-05-18
158533	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2008-05-29/2010-06-06
25106	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-07-10/2020-09-14
25972	ISO_3166-2:BE	Belgium	BE	present	native	2010-07-04/2017-06-25
14432	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2010-09-28/2012-11-11
239334	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-08-19/2020-08-19
84180	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-07-23/2019-08-25
17326	ISO_3166-2:BE	Belgium	BE	present	native	2014-02-03/2015-02-04
911089	ISO_3166-2:BE	Belgium	BE	present	native	2018-10-20/2020-11-19
20910	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2020-09-02/2020-09-02
617787	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-05-18/2019-05-18
24398	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2008-08-06/2021-09-26
24346	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-05-14/2021-06-06
25936	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2006-06-28/2022-01-18
9656	ISO_3166-2:BE	Belgium	BE	present	native	2013-12-08/2021-12-13
181964	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2016-06-04/2016-06-04
806498	ISO_3166-2:BE	Belgium	BE	present	native	2017-10-08/2017-11-06
25660	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2017-06-29/2017-08-05
210705	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2006-06-24/2021-07-11
719263	ISO_3166-2:BE	Belgium	BE	present	native	1995-06-24/2004-10-02
732624	ISO_3166-2:BE	Belgium	BE	present	introduced	2011-05-08/2011-05-08
595608	ISO_3166-2:BE	Belgium	BE	present	native	2020-04-08/2021-08-15
548742	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-04-11/2021-05-27
2025	ISO_3166-2:BE	Belgium	BE	present	introduced	2007-08-26/2017-04-26
6625	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2020-09-13/2020-09-13
159875	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-11-07/2019-11-20
80403	ISO_3166-2:BE	Belgium	BE	present	native	2020-07-11/2021-08-24
26173	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-05-11/2019-06-10
20959	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1975-03-15/2022-02-05
911089	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2018-10-20/2020-11-19
22441	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-01-19/2022-01-08
926060	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-06-29/2019-06-29
159344	ISO_3166-2:BE	Belgium	BE	present	native	2019-09-21/2019-09-21
185825	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2018-06-15/2021-08-08
23633	ISO_3166-2:BE	Belgium	BE	present	native	2019-03-30/2020-05-03
14551	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-09-26/2012-09-26
16199	ISO_3166-2:BE	Belgium	BE	present	native	2018-10-20/2018-10-20
673742	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2012-11-07/2012-11-07
8306	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2018-05-19/2020-06-11
1015026	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2021-02-10/2021-02-10
8810	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-03-24/2015-05-24
17319	ISO_3166-2:BE	Belgium	BE	present	native	2008-10-19/2022-01-10
83280	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	1916-09-11/2011-06-25
28633	ISO_3166-2:BE	Belgium	BE	present	native	2014-04-12/2020-01-26
16901	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1994-09-24/2020-01-18
13916	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-09-30/2020-08-01
17610	ISO_3166-2:BE	Belgium	BE	present	native	2018-02-23/2021-08-08
145694	ISO_3166-2:BE	Belgium	BE	present	introduced	2010-05-24/2021-11-15
8557	ISO_3166-2:BE	Belgium	BE	present	native	2017-07-11/2018-07-21
188126	ISO_3166-2:BE	Belgium	BE	present	native	2014-04-24/2016-03-09
14552	ISO_3166-2:BE	Belgium	BE	present	native	2009-10-31/2009-10-31
911425	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2018-10-28/2021-09-16
673432	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2002-09-01/2004-10-01
599006	ISO_3166-2:BE	Belgium	BE	present	native	2003-03-16/2021-10-31
128593	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	2019-10-02/2019-10-02
152987	ISO_3166-2:BE-VLG	Flemish Region	BE	present	vagrant	2018-09-17/2018-09-20
16101	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2011-08-30/2012-09-12
87808	ISO_3166-2:BE	Belgium	BE	present	native	2012-03-02/2013-04-25
15669	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2006-11-27/2008-10-12
240346	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-01-11/2020-01-11
188178	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-04-30/2018-06-01
23819	ISO_3166-2:BE	Belgium	BE	present	native	2011-08-07/2017-05-16
70498	ISO_3166-2:BE	Belgium	BE	present	introduced	2011-01-18/2011-01-18
20874	ISO_3166-2:BE	Belgium	BE	present	native	2016-05-09/2016-05-09
25055	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2012-06-30/2021-06-06
25832	ISO_3166-2:BE	Belgium	BE	present	native	2013-02-28/2020-09-29
14159	ISO_3166-2:BE	Belgium	BE	present	native	1985-09-29/2019-10-18
802601	ISO_3166-2:BE	Belgium	BE	present	introduced	2016-08-07/2017-07-02
16383	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-03-20/2013-03-20
14181	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-09-26/2009-09-26
673190	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2017-09-29/2017-09-29
24755	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2018-10-13/2021-10-13
195630	ISO_3166-2:BE	Belgium	BE	present	native	2019-10-13/2019-10-13
26499	ISO_3166-2:BE	Belgium	BE	present	native	1991-09-20/2019-11-16
134925	ISO_3166-2:BE	Belgium	BE	present	introduced	1971-08-15/2022-01-18
25832	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-02-28/2020-09-29
17551	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2018-10-07/2018-10-07
14847	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2007-10-23/2009-11-14
71493	ISO_3166-2:BE	Belgium	BE	present	introduced	1985-09-23/2020-07-10
21126	ISO_3166-2:BE	Belgium	BE	present	native	2005-05-15/2019-06-17
106346	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-09-07/2011-11-01
158908	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-02-05/2021-01-28
188664	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-08-19/2020-11-20
14224	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-09-18/2017-10-04
14493	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-08-19/2017-08-07
26566	ISO_3166-2:BE	Belgium	BE	present	native	2019-06-23/2019-08-04
914213	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-06-03/2021-05-17
210511	ISO_3166-2:BE-VLG	Flemish Region	BE	present	vagrant	2018-05-27/2018-05-27
134526	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2021-08-08/2021-08-08
195359	ISO_3166-2:BE	Belgium	BE	present	introduced	2007-11-15/2020-03-10
21174	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-04-11/2021-12-02
673108	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-11-03/2021-11-01
674239	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2018-09-22/2018-09-22
20324	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2009-04-15/2012-04-30
722312	ISO_3166-2:BE	Belgium	BE	present	native	2015-12-17/2015-12-17
15919	ISO_3166-2:BE	Belgium	BE	present	native	2004-03-13/2019-01-13
22714	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2019-05-12/2019-05-12
17268	ISO_3166-2:BE	Belgium	BE	present	native	2012-12-08/2021-05-15
159182	ISO_3166-2:BE	Belgium	BE	present	introduced	2019-02-15/2019-02-15
673702	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2015-10-29/2015-10-29
20601	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-03-30/2009-03-30
158568	ISO_3166-2:BE	Belgium	BE	present	native	2016-11-20/2016-11-20
8382	ISO_3166-2:BE	Belgium	BE	present	native	2004-03-22/2021-05-11
24450	ISO_3166-2:BE	Belgium	BE	present	native	2009-04-22/2021-08-21
83897	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2016-05-06/2016-05-08
722943	ISO_3166-2:BE	Belgium	BE	present	introduced	2017-06-20/2017-06-20
13850	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-08-16/2014-08-16
183451	ISO_3166-2:BE	Belgium	BE	present	native	2015-05-17/2018-06-03
719296	ISO_3166-2:BE	Belgium	BE	present	native	2000-10-21/2004-10-10
911179	ISO_3166-2:BE	Belgium	BE	present	native	2018-10-31/2018-10-31
25493	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-09-17/2021-09-12
17207	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	1998-05-12/2004-09-11
610182	ISO_3166-2:BE	Belgium	BE	present	native	2016-07-11/2021-07-07
20560	ISO_3166-2:BE	Belgium	BE	present	native	2012-07-27/2019-10-05
23626	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-08-13/2019-10-08
552641	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2016-10-26/2021-09-29
14143	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2006-08-16/2006-08-16
28132	ISO_3166-2:BE	Belgium	BE	present	native	2004-10-02/2014-04-08
187320	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-12-28/2021-01-01
70312	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2012-08-11/2012-08-11
139544	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2017-07-14/2017-11-03
157277	ISO_3166-2:BE	Belgium	BE	present	native	2020-07-07/2021-08-21
211455	ISO_3166-2:BE	Belgium	BE	present	introduced	2021-09-19/2021-09-19
14817	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-09-24/2015-09-24
7110	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2012-03-25/2020-03-30
803914	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-04-04/2020-04-07
13987	ISO_3166-2:BE	Belgium	BE	present	native	2012-10-31/2019-11-21
9573	ISO_3166-2:BE	Belgium	BE	present	native	2003-06-28/2021-08-13
27387	ISO_3166-2:BE	Belgium	BE	present	native	2017-09-21/2017-09-21
549072	ISO_3166-2:BE	Belgium	BE	present	native	2017-07-08/2021-08-24
85239	ISO_3166-2:BE	Belgium	BE	present	native	2008-05-13/2021-06-07
13566	ISO_3166-2:BE	Belgium	BE	present	native	1986-08-02/2017-09-08
24820	ISO_3166-2:BE	Belgium	BE	present	native	2021-07-03/2021-07-03
25632	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2014-07-06/2014-07-06
13978	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-11-06/2015-12-01
158791	ISO_3166-2:BE	Belgium	BE	present	native	2021-08-04/2022-01-14
188544	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-04-22/2016-04-15
548692	ISO_3166-2:BE	Belgium	BE	present	native	1933-05-21/1933-05-21
134486	ISO_3166-2:BE-VLG	Flemish Region	BE	present	uncertain	2016-06-30/2018-12-28
14855	ISO_3166-2:BE	Belgium	BE	present	native	2009-04-21/2019-09-30
2699	ISO_3166-2:BE	Belgium	BE	present	native	2010-06-27/2014-06-15
717394	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2012-05-20/2021-06-17
126058	ISO_3166-2:BE	Belgium	BE	present	introduced	2015-06-05/2015-06-05
159037	ISO_3166-2:BE	Belgium	BE	present	native	2021-07-29/2021-07-29
84243	ISO_3166-2:BE	Belgium	BE	present	native	2011-12-23/2014-02-17
239415	ISO_3166-2:BE	Belgium	BE	present	native	2014-04-08/2021-04-25
188485	ISO_3166-2:BE	Belgium	BE	present	native	2011-09-29/2018-07-24
104692	ISO_3166-2:BE	Belgium	BE	present	native	2017-03-10/2020-11-17
26013	ISO_3166-2:BE	Belgium	BE	present	native	2017-08-01/2021-04-30
15037	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2016-09-07/2016-09-07
145694	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2019-05-09/2021-11-15
549066	ISO_3166-2:BE	Belgium	BE	present	native	2020-07-19/2020-07-19
197827	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2012-10-11/2012-10-11
187833	ISO_3166-2:BE	Belgium	BE	present	native	2012-01-28/2018-06-01
621641	ISO_3166-2:BE	Belgium	BE	present	native	2021-09-06/2021-09-18
105178	ISO_3166-2:BE	Belgium	BE	present	native	2016-10-22/2016-10-22
24588	ISO_3166-2:BE	Belgium	BE	present	native	2011-09-02/2015-09-29
621710	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-06-06/2016-05-28
29081	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-05-29/2021-06-16
8254	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-07-05/2020-07-05
106446	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2003-10-15/2021-10-17
643485	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-04-08/2021-06-01
128603	ISO_3166-2:BE	Belgium	BE	present	introduced	2017-09-10/2017-09-10
239009	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2012-06-05/2019-09-21
240124	ISO_3166-2:BE	Belgium	BE	present	native	2014-08-01/2021-06-17
27912	ISO_3166-2:BE	Belgium	BE	present	native	2013-05-26/2016-05-25
21198	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2017-05-11/2017-05-16
24421	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-04-09/2021-04-28
80399	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-06-15/2021-08-24
22831	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-05-11/2021-08-02
18678	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2019-11-17/2019-11-17
140096	ISO_3166-2:BE	Belgium	BE	present	introduced	2017-09-30/2017-09-30
20315	ISO_3166-2:BE	Belgium	BE	present	introduced	2011-11-02/2021-12-04
615580	ISO_3166-2:BE	Belgium	BE	present	native	2020-05-24/2020-08-01
84253	ISO_3166-2:BE	Belgium	BE	present	native	2014-09-21/2020-05-29
14650	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2010-09-15/2010-09-15
17468	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-12-26/2021-06-19
27432	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2006-06-24/2006-06-24
160825	ISO_3166-2:BE	Belgium	BE	present	native	2020-01-11/2020-01-11
153789	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-05-24/2013-05-24
9342	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2022-01-06/2022-01-06
16014	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2017-03-26/2017-03-26
8416	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2004-06-03/2021-04-27
13562	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1981-08-04/2019-10-27
106979	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-06-11/2021-11-25
16324	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-04-07/2020-09-19
9964	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-05-21/2020-05-21
20246	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2016-07-10/2016-07-10
25137	ISO_3166-2:BE	Belgium	BE	present	native	2018-05-31/2021-09-04
622169	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-04-13/2021-03-29
159680	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-10-07/2014-01-21
28612	ISO_3166-2:BE	Belgium	BE	present	native	2015-01-02/2022-01-04
15265	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-04-14/2019-02-09
16408	ISO_3166-2:BE	Belgium	BE	present	native	2014-05-22/2019-04-27
211364	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-09-17/2014-09-18
547055	ISO_3166-2:BE	Belgium	BE	present	native	2020-06-17/2021-09-07
26140	ISO_3166-2:BE	Belgium	BE	present	native	2016-08-06/2021-07-05
15002	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2005-05-11/2015-11-07
13549	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2014-03-01/2016-11-01
187962	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-08-08/2015-06-26
9836	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2006-07-13/2021-07-08
153852	ISO_3166-2:BE	Belgium	BE	present	native	2010-02-24/2021-11-07
23872	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2011-04-25/2020-05-11
14414	ISO_3166-2:BE	Belgium	BE	present	native	2008-10-24/2008-10-24
596387	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2015-06-30/2021-10-14
105295	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-07-29/2021-09-19
84686	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-06-17/2020-06-06
25005	ISO_3166-2:BE	Belgium	BE	present	native	2011-05-25/2021-07-24
25873	ISO_3166-2:BE	Belgium	BE	present	native	2010-09-11/2021-12-23
28750	ISO_3166-2:BE	Belgium	BE	present	native	2015-02-07/2016-11-03
24666	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2017-09-11/2018-08-24
14631	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1983-07-31/2020-11-29
81192	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-06-24/2021-06-10
28788	ISO_3166-2:BE	Belgium	BE	present	native	2018-01-23/2020-03-16
26838	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-06-19/2019-06-16
14483	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1987-10-25/1987-10-25
8103	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2009-07-12/2011-07-15
17194	ISO_3166-2:BE-VLG	Flemish Region	BE	present	introduced	2020-06-16/2020-06-17
925593	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-07-22/2021-08-11
27518	ISO_3166-2:BE	Belgium	BE	present	introduced	2011-07-28/2021-07-08
27592	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2013-09-20/2015-06-07
210635	ISO_3166-2:BE	Belgium	BE	present	introduced	2006-04-24/2021-09-19
975282	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-03-03/2020-03-03
293130	ISO_3166-2:BE	Belgium	BE	present	introduced	2016-07-06/2016-07-06
24585	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2010-04-25/2011-04-04
719198	ISO_3166-2:BE	Belgium	BE	present	native	2018-07-01/2020-07-13
719585	ISO_3166-2:BE	Belgium	BE	present	native	2015-04-04/2021-03-20
25259	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2018-05-11/2021-12-29
184926	ISO_3166-2:BE	Belgium	BE	present	native	2018-08-03/2018-08-03
597993	ISO_3166-2:BE	Belgium	BE	present	native	2014-06-11/2019-12-21
20306	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	introduced	1990-08-05/1990-08-05
159013	ISO_3166-2:BE	Belgium	BE	present	native	2021-11-21/2022-01-28
8856	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2014-06-06/2018-05-27
188797	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2021-05-18/2021-05-18
157159	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-06-10/2020-07-17
907483	ISO_3166-2:BE	Belgium	BE	present	native	2018-02-10/2018-02-10
15967	ISO_3166-2:BE	Belgium	BE	present	native	1995-10-10/2021-04-06
15860	ISO_3166-2:BE	Belgium	BE	present	native	2002-06-22/2016-07-28
14393	ISO_3166-2:BE	Belgium	BE	present	native	2008-12-10/2021-11-27
548570	ISO_3166-2:BE	Belgium	BE	present	native	2015-07-19/2015-07-19
26107	ISO_3166-2:BE	Belgium	BE	present	native	2012-11-17/2021-11-21
24918	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	1984-08-19/1984-08-19
21141	ISO_3166-2:BE	Belgium	BE	present	native	2015-12-28/2019-04-15
14443	ISO_3166-2:BE	Belgium	BE	present	native	2011-09-21/2011-09-21
1025749	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2021-07-25/2021-07-25
17004	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-06-10/2016-09-03
1771	ISO_3166-2:BE-BRU	Brussels-Capital Region	BE	present	native	2017-06-26/2020-07-03
596919	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2008-09-26/2008-09-26
120219	ISO_3166-2:BE-WAL	Walloon Region	BE	present	introduced	2019-10-10/2020-07-25
22393	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2019-08-04/2019-08-04
187949	ISO_3166-2:BE	Belgium	BE	present	native	2012-07-18/2016-05-13
157130	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2012-07-18/2019-08-25
617996	ISO_3166-2:BE	Belgium	BE	present	native	2018-08-08/2018-08-08
14109	ISO_3166-2:BE	Belgium	BE	present	native	2010-09-29/2018-11-13
156673	ISO_3166-2:BE	Belgium	BE	present	native	2014-05-24/2019-09-07
17459	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2020-02-28/2021-03-14
24568	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2013-05-10/2018-05-19
13884	ISO_3166-2:BE	Belgium	BE	present	native	2008-08-21/2021-08-13
643292	ISO_3166-2:BE	Belgium	BE	present	native	2009-01-30/2019-12-12
264739	ISO_3166-2:BE	Belgium	BE	present	native	2015-06-30/2015-06-30
159744	ISO_3166-2:BE	Belgium	BE	present	native	2013-07-01/2013-07-01
27823	ISO_3166-2:BE	Belgium	BE	present	native	2021-09-06/2021-09-25
551115	ISO_3166-2:BE	Belgium	BE	present	native	2018-11-06/2021-09-19
14717	ISO_3166-2:BE-WAL	Walloon Region	BE	present	native	2020-10-14/2020-10-14
26201	ISO_3166-2:BE	Belgium	BE	present	native	1979-06-08/1984-07-09
24323	ISO_3166-2:BE	Belgium	BE	present	native	2009-05-14/2021-08-13
672988	ISO_3166-2:BE-VLG	Flemish Region	BE	present	native	2011-09-28/2020-07-11
